Sample;Estimated;True;Error;Samples_Used
3895;[65.401 71.109 11.1  ];[61.356 72.875 11.1  ];4.413703773476419;[1596]
3896;[63.083 71.664  0.   ];[63.429 71.52   0.   ];0.37476926234685265;[1002]
3897;[ 25.583 145.16    0.   ];[ 25.326 145.27    0.   ];0.2795514263959351;[286]
3898;[20.436 83.095  3.7  ];[20.392 82.535  3.7  ];0.5617259118110919;[858]
3899;[45.622 38.464  0.   ];[42.847 39.808  0.   ];3.0833360180168485;[2258]
3900;[38.534 77.233  3.7  ];[38.578 77.761  3.7  ];0.5298301614668529;[14]
3901;[50.625 77.115  7.4  ];[51.405 76.795  7.4  ];0.8430895563343181;[1490]
3902;[ 60.609 103.88    7.4  ];[ 62.637 103.03    7.4  ];2.1989279206013066;[120]
3903;[ 31.256 104.22    0.   ];[ 31.234 103.81    0.   ];0.4105898196497292;[778]
3904;[ 26.308 132.64    0.   ];[ 28.603 132.85    0.   ];2.304587815640795;[2606]
3905;[40.463 10.679  0.   ];[38.145 11.719  0.   ];2.540614886203729;[32]
3906;[ 49.954 143.65    7.4  ];[ 50.589 145.3     7.4  ];1.7679720020407608;[1964]
3907;[ 18.807 148.41    0.   ];[ 19.108 154.      0.   ];5.598097980564473;[570]
3908;[37.954 83.228  3.7  ];[37.999 83.799  3.7  ];0.5727704601321668;[2905]
3909;[ 13.615 133.21    0.   ];[ 13.994 133.14    0.   ];0.3854101711164388;[2756]
3910;[ 21.114 150.98    0.   ];[ 21.003 150.72    0.   ];0.2827030243913132;[954]
3911;[41.644 29.594  0.   ];[41.343 28.911  0.   ];0.7463846193484942;[1919]
3912;[30.421 73.829  0.   ];[30.399 73.451  0.   ];0.37863967039918045;[1278]
3913;[ 41.163 114.37    7.4  ];[ 39.703 115.56    7.4  ];1.883533912622753;[563]
3914;[ 59.772 132.23    0.   ];[ 59.393 132.4     0.   ];0.41538054841314337;[515]
3915;[33.966 24.121  3.7  ];[34.545 23.027  3.7  ];1.2377709804321622;[2595]
3916;[ 25.316 120.83    3.7  ];[ 24.781 120.87    3.7  ];0.5364932432006956;[3039]
3917;[ 40.114 143.5     3.7  ];[ 39.936 146.71    3.7  ];3.214931414509499;[590]
3918;[ 52.016 125.42    0.   ];[ 52.239 125.92    0.   ];0.5474751135896494;[2264]
3919;[ 51.125 133.94    0.   ];[ 49.386 134.76    0.   ];1.9226338705016042;[1957]
3920;[24.648 96.046  3.7  ];[24.637 95.779  3.7  ];0.2672264956923347;[2367]
3921;[ 17.337 131.33    0.   ];[ 15.264 129.09    0.   ];3.0520368608521165;[766]
3922;[23.946 98.35   3.7  ];[23.913 98.569  3.7  ];0.2214723459035094;[3065]
3923;[ 43.626 114.97   11.1  ];[ 43.503 114.61   11.1  ];0.3804326484412175;[2277]
3924;[35.57  56.206  0.   ];[38.456 57.102  0.   ];3.0218888133086574;[699]
3925;[ 34.676 134.42    0.   ];[ 33.818 134.79    0.   ];0.9343789381187968;[1965]
3926;[18.186 32.341  3.7  ];[18.153 31.85   3.7  ];0.4921077117867589;[490]
3927;[ 40.751 101.16    3.7  ];[ 40.695 100.53    3.7  ];0.6324839918922802;[2676]
3928;[ 54.457 130.96    0.   ];[ 54.78 131.69   0.  ];0.7982662463113327;[2843]
3929;[43.616 72.117  7.4  ];[43.816 72.032  7.4  ];0.21731313812101305;[2554]
3930;[ 70.371 105.7     0.   ];[ 71.808 103.4     0.   ];2.71200460914063;[449]
3931;[24.615 95.433  3.7  ];[24.682 96.734  3.7  ];1.3027240690184425;[599]
3932;[ 39.212 126.65    0.   ];[ 38.432 126.99    0.   ];0.8508818954473026;[937]
3933;[ 43.28 113.46   3.7 ];[ 43.358 113.64    3.7  ];0.19617339269126638;[1937]
3934;[ 33.718 133.2     3.7  ];[ 33.094 131.73    3.7  ];1.5969583588810323;[3031]
3935;[ 46.21 147.25   0.  ];[ 49.163 147.4     0.   ];2.956807230781198;[1550]
3936;[24.225 92.915  3.7  ];[ 25.685 102.54    3.7  ];9.735102721594671;[1073]
3937;[ 65.043 130.97    0.   ];[ 69.89 132.79   0.  ];5.177432664941179;[2468]
3938;[ 42.244 110.48    7.4  ];[ 43.024 111.19    7.4  ];1.054751155486446;[150]
3939;[ 46.689 139.12    7.4  ];[ 47.837 141.81    7.4  ];2.924722892856688;[1661]
3940;[52.977   5.0674  0.    ];[52.498   5.2808  0.    ];0.5243858884447591;[1077]
3941;[ 7.1542 21.614   0.    ];[ 6.6638 21.646   0.    ];0.4914429366671172;[1635]
3942;[ 42.333 103.63   11.1  ];[ 42.188 102.07   11.1  ];1.5667242897204365;[2583]
3943;[38.144 58.046 11.1  ];[38.601 62.948 11.1  ];4.923256341081583;[395]
3944;[ 38.454 146.25    0.   ];[ 38.543 143.12    0.   ];3.1312650798040034;[2188]
3945;[ 50.623 129.87    0.   ];[ 51.013 129.7     0.   ];0.42544094772365987;[1070]
3946;[42.424 15.986  0.   ];[40.552 11.996  0.   ];4.4073216356422185;[2796]
3947;[43.348 79.34   7.4  ];[42.958 79.505  7.4  ];0.4234678264047905;[962]
3948;[47.405 54.253  0.   ];[47.94  54.013  0.   ];0.5863659267044746;[2141]
3949;[ 40.114 143.5     3.7  ];[ 39.546 142.16    3.7  ];1.4554119691688696;[590]
3950;[32.148 85.708  0.   ];[32.126 85.452  0.   ];0.25694357357209846;[4]
3951;[ 57.242 132.06    0.   ];[ 56.708 132.32    0.   ];0.5939326561151476;[2858]
3952;[23.211 90.637  0.   ];[22.843 90.675  0.   ];0.36995675422946217;[1830]
3953;[28.17  84.396  0.   ];[28.215 84.834  0.   ];0.4403055757085094;[734]
3954;[17.873 87.367  0.   ];[18.386 87.314  0.   ];0.5157305498028979;[2963]
3955;[ 40.327 122.51    3.7  ];[ 40.694 122.36    3.7  ];0.3964706798743193;[2256]
3956;[ 19.266 110.95    0.   ];[ 23.333 112.02    0.   ];4.205399980976837;[1066]
3957;[ 25.829 108.85    0.   ];[ 25.473 108.9     0.   ];0.3594940889639249;[1252]
3958;[ 23.935 102.86    3.7  ];[ 23.824 101.66    3.7  ];1.2051228153180098;[1382]
3959;[ 38.901 103.83    7.4  ];[ 38.979 104.94    7.4  ];1.112737165731422;[1623]
3960;[43.828 37.888  0.   ];[35.481 43.334  0.   ];9.966510171569588;[1341]
3961;[ 60.609 103.88    7.4  ];[ 60.999 104.74    7.4  ];0.9442986815621419;[120]
3962;[ 23.588 150.48    0.   ];[ 23.9  151.16   0.  ];0.7481604106072492;[1777]
3963;[ 30.32 128.05   0.  ];[ 30.23 127.84   0.  ];0.22847319317592452;[2270]
3964;[41.999 90.258 11.1  ];[41.776 89.8   11.1  ];0.509404554357338;[2005]
3965;[ 17.906 111.11    0.   ];[ 12.134 110.33    0.   ];5.824464267209473;[3042]
3966;[ 21.783 146.48    0.   ];[ 22.117 147.21    0.   ];0.8027801691621601;[1990]
3967;[41.297 99.759  3.7  ];[ 41.598 100.46    3.7  ];0.7628905557155573;[1052]
3968;[39.993 98.094  0.   ];[40.027 98.489  0.   ];0.3964605907275123;[334]
3969;[ 55.749 144.59    0.   ];[ 56.094 144.44    0.   ];0.3761980861195348;[977]
3970;[59.239 74.192  3.7  ];[58.815 74.374  3.7  ];0.4614108798023735;[1001]
3971;[ 23.265 140.42    0.   ];[ 23.566 140.29    0.   ];0.32787345119725364;[323]
3972;[35.102 51.021  0.   ];[38.256 50.669  0.   ];3.1735815729235672;[2607]
3973;[36.952 72.016  3.7  ];[37.052 73.045  3.7  ];1.0338476676957746;[1321]
3974;[ 74.281 131.24    0.   ];[ 73.579 129.54    0.   ];1.8392400604597745;[1674]
3975;[62.37  71.968  0.   ];[64.911 71.989  0.   ];2.541086775377815;[3001]
3976;[14.474 90.413  0.   ];[14.697 93.39   0.   ];2.9853405165910343;[909]
3977;[ 44.84 111.4    0.  ];[ 44.417 111.58    0.   ];0.4597053404083956;[2274]
3978;[47.839 69.402  0.   ];[48.764 70.72   0.   ];1.610201540180608;[702]
3979;[21.618 76.753  3.7  ];[21.284 72.949  3.7  ];3.818634834597309;[2383]
3980;[15.3   22.441  0.   ];[14.409 22.499  0.   ];0.892885770969613;[271]
3981;[ 64.999 102.05    7.4  ];[ 65.345 101.9     7.4  ];0.3771153669634797;[428]
3982;[27.635 74.752  0.   ];[29.162 79.814  0.   ];5.287302998694133;[926]
3983;[31.124 55.72   3.7  ];[31.469 55.704  3.7  ];0.3453708152117107;[2171]
3984;[ 21.783 146.48    0.   ];[ 21.95 146.84   0.  ];0.3968488377203707;[1990]
3985;[34.288 62.43   0.   ];[30.154 64.351  0.   ];4.558530135910035;[1425]
3986;[ 19.91 150.81   0.  ];[ 20.189 153.55    0.   ];2.754167932425336;[200]
3987;[34.768 23.481  3.7  ];[32.74  26.335  3.7  ];3.501156951637557;[1871]
3988;[ 4.9254 30.495   0.    ];[ 4.7137 27.887   0.    ];2.6165780878850153;[989]
3989;[ 65.578 132.72    0.   ];[ 62.491 134.1     0.   ];3.3814152362583347;[1943]
3990;[38.902 64.473  7.4  ];[38.757 64.127  7.4  ];0.3751546347841159;[2320]
3991;[ 65.033 105.84    3.7  ];[ 65.49 105.65   3.7 ];0.4949232263694979;[935]
3992;[18.186 32.341  3.7  ];[15.579 32.341  3.7  ];2.6069999999999993;[490]
3993;[ 38.933 144.39    0.   ];[ 39.557 144.09    0.   ];0.6923698433640741;[2321]
3994;[ 16.557 120.98    3.7  ];[ 19.477 121.06    3.7  ];2.9210956848415646;[2266]
3995;[ 46.746 102.45    7.4  ];[ 46.312 102.65    7.4  ];0.4778660900294194;[2165]
3996;[29.486 55.811  3.7  ];[29.151 55.827  3.7  ];0.33538187190127094;[1300]
3997;[ 5.783 64.372  0.   ];[35.291 62.356  0.   ];29.576786843739463;[2378]
3998;[ 32.459 130.21    3.7  ];[ 32.671 130.71    3.7  ];0.5430874699346306;[1230]
3999;[ 43.135 114.13    3.7  ];[ 43.793 113.84    3.7  ];0.719071623692659;[2028]
4000;[38.378 74.736 11.1  ];[38.333 74.155 11.1  ];0.5827400792806375;[1148]
4001;[45.755 78.315  7.4  ];[46.568 77.969  7.4  ];0.8835638064112828;[3097]
4002;[ 62.357 131.03    0.   ];[ 65.121 128.27    0.   ];3.906058883324716;[1904]
4003;[ 53.665 145.48    0.   ];[ 54.021 145.33    0.   ];0.3863107557394621;[1241]
4004;[15.802 34.602  3.7  ];[15.746 34.117  3.7  ];0.48822228543973634;[1890]
4005;[ 55.414 144.74    0.   ];[ 53.141 144.24    0.   ];2.327343764895941;[195]
4006;[ 28.705 102.41    3.7  ];[ 28.749 102.67    3.7  ];0.2636967955815973;[1634]
4007;[ 59.773 105.81    0.   ];[ 59.082 106.11    0.   ];0.7533133478174947;[258]
4008;[ 43.826 121.93    7.4  ];[ 43.592 121.37    7.4  ];0.6069233889050605;[1543]
4009;[ 59.081 137.18    7.4  ];[ 55.136 138.86    7.4  ];4.287822874140212;[2415]
4010;[36.918 60.051  0.   ];[36.829 58.974  0.   ];1.0806710877968426;[817]
4011;[ 60.363 135.67    7.4  ];[ 57.287 136.95    7.4  ];3.3316926628967454;[2213]
4012;[ 54.658 109.16    3.7  ];[ 54.257 109.33    3.7  ];0.43554678279147385;[1345]
4013;[39.638 18.189  0.   ];[42.223 18.445  0.   ];2.597645279864055;[283]
4014;[39.125 71.338  3.7  ];[39.526 72.171  3.7  ];0.9244944564463454;[1646]
4015;[43.839 41.185  0.   ];[43.282 41.425  0.   ];0.6065055646900529;[2957]
4016;[29.24  79.249  0.   ];[28.549 77.905  0.   ];1.5112302935026094;[2229]
4017;[51.662 52.354  0.   ];[50.714 52.781  0.   ];1.039727368111468;[751]
4018;[38.211 76.064  0.   ];[38.266 76.726  0.   ];0.6642808141140372;[3077]
4019;[ 5.4821 60.9     0.    ];[ 5.4264 60.163   0.    ];0.7391018130136082;[1754]
4020;[42.657 98.201 11.1  ];[42.534 97.908 11.1  ];0.3177703573337117;[1207]
4021;[47.114 79.062 11.1  ];[50.313 76.95  11.1  ];3.833294275163337;[104]
4022;[ 38.097 145.44    0.   ];[ 37.484 140.79    0.   ];4.690231230973591;[314]
4023;[ 22.62 110.86   3.7 ];[ 23.912 119.56    3.7  ];8.795411531020028;[636]
4024;[51.728 76.48   0.   ];[51.349 76.641  0.   ];0.4117790669764603;[2966]
4025;[63.083 71.664  0.   ];[62.716 71.818  0.   ];0.39800125627942046;[1002]
4026;[36.662 38.795  3.7  ];[36.339 37.942  3.7  ];0.9121063534478876;[345]
4027;[ 35.267 144.37    3.7  ];[ 35.066 144.46    3.7  ];0.2202294258267973;[657]
4028;[ 53.119 133.02    0.   ];[ 53.387 132.89    0.   ];0.2978657415682552;[771]
4029;[19.434 43.676  0.   ];[19.49  44.262  0.   ];0.5886696866664682;[1141]
4030;[ 24.927 101.89    3.7  ];[ 24.927 101.96    3.7  ];0.06999999999999318;[3061]
4031;[50.435 69.792  0.   ];[49.979 69.984  0.   ];0.49477267507411943;[3022]
4032;[ 42.578 106.24   11.1  ];[ 42.623 106.76   11.1  ];0.5219434835305544;[1151]
4033;[37.075 39.92   3.7  ];[36.161 49.815  3.7  ];9.937123376510927;[506]
4034;[21.663 57.358  3.7  ];[22.855 57.262  3.7  ];1.1958595235227254;[644]
4035;[ 45.185 121.94    7.4  ];[ 45.096 121.73    7.4  ];0.228081125917947;[1377]
4036;[ 41.741 145.98    3.7  ];[ 41.295 146.17    3.7  ];0.48478448820068215;[388]
4037;[39.147 39.398  0.   ];[39.56 39.2   0.  ];0.45800982522212697;[221]
4038;[36.15  21.107  0.   ];[36.963 20.75   0.   ];0.8879290512197489;[434]
4039;[56.353 74.763  7.4  ];[58.147 73.035  7.4  ];2.490867318826922;[1823]
4040;[ 45.096 125.98   11.1  ];[ 46.032 128.19   11.1  ];2.4000408329859666;[2223]
4041;[ 45.286 126.42   11.1  ];[ 45.664 127.32   11.1  ];0.9761577741328421;[1433]
4042;[ 37.295 141.76    3.7  ];[ 37.083 141.25    3.7  ];0.5523078851510198;[2410]
4043;[ 27.612 111.89    0.   ];[ 26.955 112.04    0.   ];0.6739057797645022;[2572]
4044;[33.342 31.322  0.   ];[33.197 29.658  0.   ];1.6703056606501674;[553]
4045;[35.682 42.492  0.   ];[35.815 43.729  0.   ];1.2441294144903108;[1064]
4046;[ 47.938 121.45    0.   ];[ 47.726 121.54    0.   ];0.23031283073246703;[2351]
4047;[ 26.665 103.94    3.7  ];[ 26.398 103.97    3.7  ];0.26868010719068836;[3088]
4048;[32.974 57.112  0.   ];[32.517 57.15   0.   ];0.45857714727185644;[1360]
4049;[11.322 22.702  0.   ];[10.653 22.745  0.   ];0.6703804889762218;[1968]
4050;[ 22.575 106.83    3.7  ];[ 22.62 107.36   3.7 ];0.5319069467491484;[1933]
4051;[36.952 72.016  3.7  ];[36.773 69.914  3.7  ];2.109607783451705;[1321]
4052;[52.72  76.059  0.   ];[51.951 77.574  0.   ];1.698995585632876;[1488]
4053;[ 24.693 111.33    3.7  ];[ 24.637 110.79    3.7  ];0.5428959384633408;[2349]
4054;[34.255 85.362  0.   ];[34.288 85.692  0.   ];0.3316458954969871;[2013]
4055;[ 31.278 128.64    0.   ];[ 32.27 128.17   0.  ];1.0977085223318654;[81]
4056;[ 38.889 128.45    0.   ];[ 38.454 128.63    0.   ];0.4707706447942612;[534]
4057;[ 28.793 126.32    3.7  ];[ 27.467 125.75    3.7  ];1.4433211700796167;[1103]
4058;[ 48.518 108.91    7.4  ];[ 48.897 108.75    7.4  ];0.41138911021075564;[26]
4059;[ 24.893 100.87    3.7  ];[24.793 99.716  3.7  ];1.158324652245658;[612]
4060;[36.93  58.142 11.1  ];[39.281 62.788 11.1  ];5.206968119741078;[2488]
4061;[38.122 71.242  7.4  ];[38.055 70.154  7.4  ];1.0900610074670214;[1337]
4062;[ 31.368 105.82    0.   ];[ 31.334 105.34    0.   ];0.4812026600092627;[34]
4063;[ 27.612 111.89    0.   ];[ 27.958 111.81    0.   ];0.355128145885397;[2572]
4064;[ 43.068 130.03    0.   ];[ 43.402 124.82    0.   ];5.220694972893943;[928]
4065;[  9.6262 115.24     0.    ];[  9.6596 115.69     0.    ];0.45123780869958413;[1180]
4066;[ 51.447 146.43    0.   ];[ 50.611 146.78    0.   ];0.9063089980795763;[2208]
4067;[ 50.624 108.67   11.1  ];[ 51.404 108.34   11.1  ];0.8469356528095867;[1203]
4068;[33.409 19.742  0.   ];[33.498 20.67   0.   ];0.932258011496818;[229]
4069;[29.441 17.251  0.   ];[29.375 16.952  0.   ];0.3061976485866597;[746]
4070;[38.902 64.473  7.4  ];[38.456 63.428  7.4  ];1.1361958457942019;[2320]
4071;[ 47.447 131.32    0.   ];[ 47.091 131.49    0.   ];0.3945072876386526;[1013]
4072;[ 22.91 110.5    3.7 ];[ 22.665 107.86    3.7  ];2.651343998805135;[1218]
4073;[36.93  58.142 11.1  ];[37.019 59.219 11.1  ];1.0806710877968355;[2488]
4074;[ 23.935 102.86    3.7  ];[ 23.779 101.11    3.7  ];1.7569393842702712;[1382]
4075;[21.25  92.083  3.7  ];[21.339 93.15   3.7  ];1.0707053749748412;[2071]
4076;[ 27.177 138.77    0.   ];[ 25.806 139.35    0.   ];1.488637296321699;[1087]
4077;[ 29.26 143.58   0.  ];[ 31.11 142.8    0.  ];2.0077101384413023;[191]
4078;[38.256 56.686  0.   ];[38.155 56.483  0.   ];0.22673773395710078;[226]
4079;[ 40.572 121.73    3.7  ];[ 40.973 121.66    3.7  ];0.4070638770512535;[1800]
4080;[12.324 96.958  0.   ];[12.602 96.937  0.   ];0.2787920371890135;[993]
4081;[45.967 80.15   0.   ];[45.599 80.31   0.   ];0.40127795852750303;[1647]
4082;[ 22.931 131.5     0.   ];[ 22.597 131.56    0.   ];0.33934643065752146;[207]
4083;[ 14.328 140.19    0.   ];[ 14.662 140.06    0.   ];0.35840758920536236;[2638]
4084;[59.529 73.173  0.   ];[59.885 73.024  0.   ];0.3859235675622783;[2153]
4085;[40.751 81.132  0.   ];[41.765 80.705  0.   ];1.1002386104841129;[2419]
4086;[18.387 55.235  3.7  ];[17.372 59.395  3.7  ];4.28203514698327;[459]
4087;[ 17.906 111.11    0.   ];[ 13.649 111.61    0.   ];4.286262824419426;[3042]
4088;[ 42.333 103.63   11.1  ];[ 43.782 100.9    11.1  ];3.0907120538801314;[2583]
4089;[ 48.683 164.64    0.   ];[ 48.894 165.14    0.   ];0.5426978901746342;[469]
4090;[ 60.864 134.84    0.   ];[ 64.965 133.      0.   ];4.4948638466587685;[2282]
4091;[17.617 70.954  3.7  ];[17.584 70.56   3.7  ];0.39537956446937567;[300]
4092;[38.455 97.145  7.4  ];[38.522 98.169  7.4  ];1.026189553640068;[1393]
4093;[14.831 96.745  0.   ];[15.31  96.702  0.   ];0.4809261897630462;[1505]
4094;[39.928 25.652  0.   ];[40.641 25.342  0.   ];0.7774760446470379;[198]
4095;[ 27.177 138.77    0.   ];[ 24.758 139.79    0.   ];2.6252544638567827;[1087]
4096;[ 51.982 144.42    3.7  ];[ 51.86 144.15   3.7 ];0.2962836478781611;[1744]
4097;[44.095 60.19   0.   ];[44.318 60.697  0.   ];0.5538754372600437;[1687]
4098;[ 41.675 120.3     7.4  ];[ 41.497 119.85    7.4  ];0.48392561411853535;[2826]
4099;[ 44.237 146.53    0.   ];[ 43.869 146.69    0.   ];0.40127795852750303;[2526]
4100;[ 64.787 135.05    0.   ];[ 64.207 135.31    0.   ];0.6356099432828358;[1947]
4101;[39.147 39.398  0.   ];[38.323 39.808  0.   ];0.920367317976901;[221]
4102;[ 21.539 105.81    0.   ];[ 22.698 105.75    0.   ];1.160552023823145;[2420]
4103;[ 42.144 110.22    7.4  ];[ 41.82 109.45   7.4 ];0.8353897294077732;[357]
4104;[24.815 99.62   3.7  ];[24.815 99.54   3.7  ];0.0799999999999983;[1821]
4105;[57.411 74.075  0.   ];[55.628 74.827  0.   ];1.935095088102907;[1705]
4106;[43.304 22.174  0.   ];[39.437 25.166  0.   ];4.889350979424574;[3032]
4107;[55.171 74.859 11.1  ];[56.576 74.256 11.1  ];1.5289323072000265;[3047]
4108;[ 42.8  150.11   0.  ];[ 39.947 148.35    0.   ];3.352194654252649;[1940]
4109;[ 24.168 145.86    0.   ];[ 23.945 145.32    0.   ];0.5842336861222756;[660]
4110;[ 39.313 109.92    7.4  ];[ 39.424 111.45    7.4  ];1.5340211862943753;[2620]
4111;[ 4.6023 20.318   0.    ];[ 5.0592 20.28    0.    ];0.4584774912686555;[484]
4112;[35.793 45.596  3.7  ];[35.86  46.305  3.7  ];0.7121586901807803;[1999]
4113;[22.877 76.683  3.7  ];[22.766 75.43   3.7  ];1.2579069917923187;[1187]
4114;[ 22.965 105.79    3.7  ];[ 22.999 105.55    3.7  ];0.24239636960978664;[1894]
4115;[13.896 57.235  3.7  ];[13.862 57.016  3.7  ];0.2216235547048205;[2887]
4116;[ 41.117 148.43    3.7  ];[ 44.895 146.9     3.7  ];4.076050048760448;[1235]
4117;[ 22.954 116.07    3.7  ];[ 23.689 116.9     3.7  ];1.1086590999942316;[2094]
4118;[ 30.532 106.84    0.   ];[ 30.889 106.79    0.   ];0.3604843963335989;[420]
4119;[56.776 99.161  0.   ];[57.199 98.969  0.   ];0.4645352516225204;[1164]
4120;[40.138 99.769  0.   ];[40.06  98.926  0.   ];0.8466008504602421;[2574]
4121;[ 60.609 103.88    7.4  ];[ 57.879 106.02    7.4  ];3.468789414190493;[120]
4122;[22.633 35.253  0.   ];[22.599 34.581  0.   ];0.6728595693010511;[2726]
4123;[39.325 70.448  7.4  ];[39.314 70.298  7.4  ];0.1504027925272583;[875]
4124;[ 30.732 112.38    0.   ];[ 30.866 114.41    0.   ];2.034417852851278;[2659]
4125;[ 45.34 160.78   0.  ];[ 44.136 157.99    0.   ];3.0387030128000263;[1578]
4126;[ 27.668 108.62    0.   ];[ 28.325 108.53    0.   ];0.6631357327123918;[1326]
4127;[14.575 91.672  0.   ];[14.541 91.267  0.   ];0.40642465476395606;[2766]
4128;[27.958 95.577  0.   ];[28.047 96.595  0.   ];1.0218830657174047;[2021]
4129;[ 41.196 106.88   11.1  ];[ 41.252 107.43   11.1  ];0.5528435583417908;[1987]
4130;[41.532 24.948  0.   ];[42.535 31.589  0.   ];6.7163152099942405;[556]
4131;[ 45.073 156.2     0.   ];[ 45.719 157.73    0.   ];1.660787764887496;[2417]
4132;[34.244 39.147  0.   ];[34.579 38.992  0.   ];0.3691205765058363;[2300]
4133;[ 12.723 133.37    0.   ];[ 13.258 133.27    0.   ];0.5442655601817894;[452]
4134;[33.865 81.697  0.   ];[33.887 82.001  0.   ];0.30479501308256535;[562]
4135;[64.923 35.973  0.   ];[65.246 36.731  0.   ];0.823949634383073;[2777]
4136;[37.698 69.69   0.   ];[37.721 69.994  0.   ];0.30486882425069484;[2486]
4137;[38.746 14.674  0.   ];[39.248 12.37   0.   ];2.358054282666113;[2396]
4138;[ 40.193 108.55    3.7  ];[ 39.982 106.07    3.7  ];2.4889598228979146;[517]
4139;[ 36.538 120.08    3.7  ];[ 37.585 120.01    3.7  ];1.0493374099878492;[1131]
4140;[ 23.723 110.05    0.   ];[ 23.623 109.85    0.   ];0.22360679774998055;[2825]
4141;[ 32.793 149.76    0.   ];[ 34.096 149.22    0.   ];1.4104641080155085;[2560]
4142;[53.076 77.089  0.   ];[54.971 76.267  0.   ];2.0656013652203056;[3019]
4143;[ 45.03 110.36   7.4 ];[ 45.754 110.06    7.4  ];0.78369381776303;[1974]
4144;[46.402 65.407  0.   ];[46.  64.5  0. ];0.9920952575231848;[1454]
4145;[44.441 40.929  0.   ];[46.335 40.07   0.   ];2.0796915636699587;[1368]
4146;[ 51.68 171.64   0.  ];[ 51.446 171.09    0.   ];0.5977089592769896;[1745]
4147;[ 17.337 131.33    0.   ];[ 17.716 131.24    0.   ];0.38953947168419484;[766]
4148;[28.984 75.819  0.   ];[28.928 74.859  0.   ];0.9616319462247578;[2371]
4149;[26.655 57.63   0.   ];[26.131 57.672  0.   ];0.5256805113374476;[1147]
4150;[ 47.448 111.11    0.   ];[ 47.805 110.95    0.   ];0.39121477477211725;[1948]
4151;[49.778 85.351  0.   ];[59.573 97.913  0.   ];15.929402656722567;[2509]
4152;[ 24.379 149.53    0.   ];[ 20.769 150.18    0.   ];3.668051253731336;[551]
4153;[ 50.323 100.24    0.   ];[ 52.563 101.03    0.   ];2.375226305007592;[2109]
4154;[ 51.259 107.77    7.4  ];[ 52.251 108.32    7.4  ];1.134268045922123;[903]
4155;[ 17.828 122.49    3.7  ];[ 17.805 122.14    3.7  ];0.35075490017959265;[2926]
4156;[18.387 55.235  3.7  ];[23.479 58.771  3.7  ];6.199335448255724;[459]
4157;[ 30.175 122.21    3.7  ];[ 30.621 122.18    3.7  ];0.44700782990904914;[2393]
4158;[39.125 71.338  3.7  ];[39.381 71.877  3.7  ];0.5967051198037451;[1646]
4159;[ 24.949 102.32    3.7  ];[ 24.949 102.25    3.7  ];0.06999999999999318;[1469]
4160;[ 42.199 116.74    3.7  ];[ 42.244 117.31    3.7  ];0.5717735565763851;[2202]
4161;[38.132 92.456  7.4  ];[38.344 95.587  7.4  ];3.1381690521703898;[2105]
4162;[ 25.461 111.16    3.7  ];[ 25.105 111.3     3.7  ];0.3825388869121658;[1466]
4163;[ 18.92 128.93   0.  ];[ 18.084 129.1     0.   ];0.8531096060882207;[2009]
4164;[ 30.331 132.08    0.   ];[ 25.829 131.25    0.   ];4.577871120946942;[944]
4165;[47.014 78.369 11.1  ];[49.978 77.094 11.1  ];3.2265958842098597;[687]
4166;[ 40.572 121.73    3.7  ];[ 39.614 121.89    3.7  ];0.9712692726530627;[1800]
